a,x0,x1,x2
-15,0,0,0
-14,0.0036148573159446493,-0.050608002423225086,0.7085120339251512
-13,-1.0240789670302686,6.858342659568857,1.2071201911497293
-12,3.196149621081707,5.592765541917984,1.088796190890382
-11,6.7910838048989675,5.569117597241272,1.0663789629861504
-10,13.16370801253758,6.427334287917389,1.0943815518969573
-9,-8.858811425321093,3.0609803188250773,0.9668736487464297
-8,-17.007913352229256,1.6712828355550535,0.9084698814621561
-7,9.612043740594721,6.392168040306661,1.113623377855175
-6,4.410989762463555,5.403885100675433,1.0682340280049805
-5,-2.705182256933548,4.0001215691333964,1.0019115681263138
-4,-4.9769995087747585,3.5188607181039195,0.9779882291363426
-3,-3.5736138330560587,3.830164105353685,0.9939476725817963
-2,-2.8811014112831828,3.9971213383048503,1.002963577464237
-1,-2.052811838584203,4.2092204665274595,1.014822303849883
0,-2.037044787827693,4.213702488344905,1.0150870536150691
1,-2.5612298823669377,4.051780475533515,1.0051386737191774
2,-2.2420656473047678,4.16541066680333,1.012545721874248
3,-2.5808337253913587,4.0288018798795235,1.0032341505236475
4,-2.5504408260567994,4.044056248350262,1.0043434905256057
5,-2.7105735754370053,3.9439043178448756,0.996679105438416
6,-2.729676061955422,3.925293018847543,0.9951484758186622
7,-2.711875784917762,3.958122164810236,0.998012055079444
8,-2.713476389397906,3.968325825648195,0.9989777399226861
9,-2.6860150457639866,3.932940781663293,0.99538975632455
10,-2.6715933935492635,3.9243210723072655,0.9944290350311554
11,-2.7610629922932057,3.9599916241687505,0.998747405298128
12,-2.767736254801878,3.9617767351117488,0.998989384845504
13,-2.89336407879202,3.9871412289045276,1.0027986932901887
14,-2.8819210566350444,3.985460180285561,1.0025079249380915
15,-2.8038031329507453,3.9765699708227884,1.0007499738400125
