a,x0,x1,x2
-15,0,0,0
-14,0.003614833690177899,-0.05060715465758242,0.7085121609957903
-13,-0.7762907689039525,5.1919333237451095,1.077427760482111
-12,-0.5369965912720299,3.9829171311624822,0.9907433219439563
-11,-0.6471898715650687,4.329779390733323,1.0165362431414464
-10,-0.2862232752022118,3.7035715358451964,0.966994554514774
-9,-1.5258840292308617,4.788835612544749,1.0622258160915787
-8,-2.5946269239937387,5.196412913345732,1.105788177865927
-7,3.816537276444286,4.5377008515841775,0.9820122145297394
-6,-3.3129548355597316,4.090628971049904,1.0218114486446195
-5,-2.999864375769216,4.142598020197408,1.0230387244763446
-4,-11.397084244281958,2.061175236791224,0.9176313523923025
-3,3.590786129943732,6.932624564693997,1.2532324055710322
-2,1.8938947577611436,6.173308626205888,1.1818439661715783
-1,-1.7471312426866126,4.043592380559296,0.9127542626057168
0,-1.9303224541403012,3.8437052196765245,0.8691905315154937
1,-2.1645529207628953,3.497134492408174,0.7592970258213639
2,-2.4449244074543075,3.9121300543197153,1.4121695574451345
3,-2.202883753405148,3.856048742764027,0.9674684975511785
4,-2.2292072902310287,3.8395467027293435,1.0550912950855478
5,-2.2155772866992227,3.850942174706592,0.9663127858986073
6,-2.215649595023033,3.850878167995084,0.96728211861401
7,-2.2176426130732976,3.849389543205203,1.0113830198408973
8,-2.2178444530967054,3.8493017832964638,1.0184345269593915
9,-2.2173061015921287,3.8492672526617335,0.9906303759471603
10,-2.217258327810355,3.849228160542668,0.9870818059198787
11,-2.2175088324378196,3.8496974691420482,1.0130827522557038
12,-2.217465220901158,3.8495516716298313,1.006844204336528
13,-2.2175148597426744,3.849817413504657,1.0165261536805728
14,-2.217476284535746,3.849503103717903,1.0062760884350916
15,-2.21746862097988,3.8494104218502856,1.003487269111406
