a,x0,x1,x2
-15,0,0,0
-14,0.003275537981367188,-0.04585753173914064,0.6420054443479689
-13,0.003553999280856851,-0.04848089092542457,0.6621561858705164
-12,0.0034842079266644197,-0.04798989001982138,0.6608956216773979
-11,0.002159844324495735,-0.03957903440817815,0.6497229880406495
-10,0.0016401652829760975,-0.03655957109139247,0.6475320210411993
-9,-0.003160357218140641,-0.010782167917585662,0.6361642567675053
-8,-0.0050509092094635465,-0.0014742484427271978,0.633663321760204
-7,-0.011715275559729722,0.028385054288917688,0.6288079023924233
-6,-0.01411435727165105,0.03799834896984104,0.627948461204043
-5,-0.024729661779829895,0.0751998537512146,0.6265514461321529
-4,-0.0278576253820951,0.08443463811091505,0.6265657984187795
-3,-0.038012812490983344,0.10823405618634702,0.6273263120406847
-2,-0.03991568003365504,0.11139080976523942,0.627506198248082
-1,-0.04520802365149329,0.11606219927968198,0.6278819116185946
0,-0.04569091396479146,0.11605703141241257,0.6278854204528682
1,-0.04433354949163417,0.11748512198268139,0.6280173868279811
2,-0.04195339805073288,0.12293542419866636,0.6286056515393147
3,-0.030741070007748957,0.1654448809705102,0.6336690719176749
4,-0.026447558608296985,0.18990174069484547,0.6368110338069607
5,-0.007633722139931607,0.34409267294086343,0.6578667464505136
6,-0.0026688462602759274,0.4031203436868892,0.6663689232579594
7,0.015910473915786993,0.7333942891579024,0.7161819347630861
8,0.01921318839161734,0.8359105970440125,0.7323557433663591
9,0.02440428004550575,1.2544390110204355,0.8011444216677039
10,0.023583263590951198,1.358486128550288,0.8190359736933382
11,0.013151400621489246,1.7573790796102315,0.8906426080884735
12,0.00917909966626345,1.8406318553226693,0.9063969349815508
13,-0.009724350953715679,2.116297397926602,0.9613524259317695
14,-0.014455021525964187,2.1656171689497716,0.9718815530739918
15,-0.032095723981748314,2.3076497344560956,1.0043946450809647
