a,x0,x1,x2
-15,0,0,0
-14,0.0036148202437495786,-0.05060748341249411,0.7085047677749174
-13,-0.7065456537926923,4.723971723548711,1.0440724544549163
-12,-0.6051032046178484,4.161749754485834,1.0016338989758258
-11,-0.6140113452459057,4.2000912207746985,1.0045806312833736
-10,-0.5115877307780845,4.025057778850568,0.9903722043369586
-9,-0.9953775877793694,4.434259846923009,1.025668954851798
-8,-1.3512197878707188,4.522118353071931,1.0350857820230042
-7,0.09810970592588575,4.450149138112551,1.0193495815815306
-6,-0.22961739297232187,4.424511795968461,1.019537562776115
-5,-1.5558535436904162,4.247118501377446,1.0142769117786812
-4,-2.596233276237793,4.062099668142926,1.0063429284409733
-3,-2.7751928022656727,4.02580827965147,1.004601811965906
-2,-2.4225667784219156,4.107388588010913,1.008893378227755
-1,-1.9640907491077726,4.2228312759399405,1.0152853756534754
0,-1.9683778723422813,4.22161588549585,1.0152136797051279
1,-2.506980735782845,4.054372559707049,1.00491443646517
2,-2.204249119520098,4.16317420519196,1.0120315192735951
3,-2.5429254731498823,4.02496265391545,1.0025751557331724
4,-2.513641427836412,4.039851969498669,1.0036613177197924
5,-2.6714063794220335,3.9398387014299656,0.9959883893004536
6,-2.6900779999328592,3.9214029953087035,0.9944699224532272
7,-2.6720406161316688,3.955100906008458,0.9974115113965268
8,-2.6736521087239216,3.965548549295881,0.9984001181994805
9,-2.64727336773185,3.931082126603812,0.9949082126970556
10,-2.6333846587720413,3.9226698240789535,0.9939721277871854
11,-2.723295174607423,3.958983061439818,0.9983587027808817
12,-2.7304015664725214,3.9609082997746152,0.9986189330758461
13,-2.856645820097394,3.986717580659225,1.0024820578142148
14,-2.845963516559759,3.9851286446517364,1.0022083182946129
15,-2.7711930054862144,3.976512886964654,1.000512328515154
