a,x0,x1,x2
-15,0,0,0
-14,0.0017755396690114869,-0.024857555366160813,0.34800577512625136
-13,0.00305543981922855,-0.0405553304151889,0.5389038741105039
-12,0.0031826664011342107,-0.04178893058437515,0.549788987569531
-11,0.0034390297307868244,-0.04389058596581447,0.5634159126555932
-10,0.0034670166742044916,-0.044087750513564804,0.5643233829878834
-9,0.0032357437305643843,-0.0426476738349475,0.5594903874309746
-8,0.003094748380779116,-0.041868835249819894,0.5575902081442529
-7,0.0026008304287769963,-0.03944492286443271,0.5532502298424911
-6,0.0023896272273643427,-0.038534195289860865,0.5520651566318834
-5,0.001397318891349232,-0.03484210430062881,0.5486315204243977
-4,0.0010901267005453896,-0.033888353532977575,0.5480230796049887
-3,7.36724771384365e-05,-0.031400700460391714,0.5470181780889091
-2,-0.00012043526118035467,-0.031065556943964685,0.5469472162534544
-1,-0.0006664354867409246,-0.03056335736087994,0.5469225540574502
0,-0.000716008364287044,-0.030563440243529236,0.5469229092148012
1,-0.0005625962970564933,-0.03039862558082158,0.5469534801132964
2,-0.00031289390698654876,-0.02981219099261188,0.547122816560078
3,0.0009116276292109722,-0.02504142508180759,0.5489217318973202
4,0.0013875455997267858,-0.022266285681255507,0.5501835259043659
5,0.0036170122511560467,-0.003691366701187592,0.5599090442259651
6,0.004259132545463662,0.0038589854519509494,0.5643334687320781
7,0.0070441674964758704,0.05051217692730832,0.5943116573116398
8,0.007690657127305261,0.06680034275836211,0.6056495400888807
9,0.009568862220646348,0.14623795973202405,0.6649008196599794
10,0.009787315260045277,0.16978784143069636,0.6836558527674452
11,0.009449278874887675,0.2754201628502855,0.7729295444925075
12,0.009024854005259368,0.3020394304075052,0.7968766980021024
13,0.0062261178584577335,0.4024768608351999,0.8927608092601429
14,0.005334177711517511,0.4238339231456657,0.9146142783449123
15,0.001506197159978294,0.4924668349358806,0.9898646181480066
