a,x0,x1,x2
-15,0,0,0
-14,0.0036148576907896156,-0.050608007671054625,0.7085121073947647
-13,-1.0287456946144098,6.88971110943359,1.2095164651155175
-12,385.18416149357864,64.37108336382158,3.345484226642599
-11,107.52972927975242,22.12474081357005,1.741330410750107
-10,83.34173612746562,18.200015111513597,1.5831868937543476
-9,-15.266389840811115,1.902151285686955,0.9156235970035939
-8,-24.704949113436808,0.249063064489637,0.8444727787729185
-7,10.771851977084548,6.626344885238091,1.124893708397198
-6,4.813794084055698,5.487297469883551,1.0723220319159734
-5,-2.7419188993733856,3.9918909833027114,1.0014868042483795
-4,-5.038990930855711,3.5044818056613387,0.9772293170037295
-3,-3.585744329645545,3.8271272521867026,0.9937801086491788
-2,-2.8874810105852107,3.995540074406235,1.002876909295691
-1,-2.053821579353773,4.209050406059093,1.0148156923651774
0,-2.037805468263108,4.213603351725706,1.0150846352042886
1,-2.561798819988956,4.051749116716709,1.0051406550920245
2,-2.2424594593954734,4.165430743706331,1.0125507915552574
3,-2.5812237649316265,4.028840078914864,1.0032408150729708
4,-2.550818995604265,4.044098393214161,1.0043504066559326
5,-2.710975284029373,3.943945525168634,0.9966861462994391
6,-2.7300821352974474,3.9253325008889233,0.9951553983162029
7,-2.7122842522113535,3.9581529287074835,0.9980181949825612
8,-2.713884744610205,3.968354117718841,0.9989836476305618
9,-2.6864122539915174,3.9329597323380168,0.9953946857726631
10,-2.6719851091496287,3.9243379082236602,0.9944337127596193
11,-2.7614500447970682,3.960001900225891,0.9987513857345758
12,-2.768118816495083,3.961785579491785,0.9989931782891194
13,-2.893740098674041,3.9871455276732073,1.0028019349658177
14,-2.882289219938933,3.985463537884596,1.002510991915848
15,-2.8041367759055618,3.976570526019572,1.0007524052344656
