a,x0,x1,x2
-15,0,0,0
-14,0.003614853945713676,-0.05060795523999146,0.7085113733598806
-13,-0.9839409254670018,6.5885458650169735,1.1865100795361105
-12,-0.35819475968918113,4.955511220615294,1.0608900310596379
-11,0.08488949378511168,4.452840075443064,1.0203121991243707
-10,0.935391623595082,4.366087571958152,1.0084078974838178
-9,-2.434486412452658,4.218804598309997,1.0179191518500275
-8,-5.002907780877647,3.886249297415358,1.0080101695927846
-7,4.658988578437826,5.390995453408252,1.0653971801206397
-6,2.35089616892589,4.976462738366434,1.047255143992271
-5,-2.4336801726755954,4.060700020110255,1.0050288173057165
-4,-4.4955467367220745,3.630351038606377,0.9838661729701428
-3,-3.4697779560510797,3.8561035613860444,0.9953770682549966
-2,-2.825827449264485,4.010780327067477,1.0037108186607773
-1,-2.043847439378246,4.210716296953549,1.0148797567681511
0,-2.0302714113129343,4.21457453838466,1.0151076324944301
1,-2.5561338044165387,4.052057249522095,1.0051205517661173
2,-2.2385355657456887,4.165227512613013,1.0124999864828717
3,-2.5773328113509937,4.02845766245815,1.003174200840993
4,-2.5470459791907416,4.043676818141998,1.0042812971535697
5,-2.7069665227507254,3.943533805048652,0.9966158282908624
6,-2.7260297395068744,3.9249380785888524,0.9950862678325653
7,-2.7082079373828765,3.957845727561987,0.9979568949944394
8,-2.7098095614504976,3.9680716191181826,0.998924668489302
9,-2.6824482347032945,3.9327705452940624,0.9953454759463717
10,-2.668075869545631,3.9241698402447196,0.9943870158242507
11,-2.75758731359135,3.9598993337421646,0.998711652486108
12,-2.76430086707236,3.9616973066484724,0.9989553115998907
13,-2.8899873200380317,3.987102631965168,1.0027695768499287
14,-2.878614793051763,3.985430038402747,1.0024803770795163
15,-2.8008066544318067,3.976565008080275,1.0007281326614588
