a,x0,x1,x2
-15,0,0,0
-14,0.0036148576900406747,-0.05060800766056944,0.7085121072479723
-13,-1.028736328246845,6.889648151305854,1.209511655667949
-12,322.93560742907255,54.79425248843337,2.977861868233771
-11,104.7044322765012,21.660466767640628,1.7224042038987195
-10,82.50007514791777,18.058834324509647,1.5773254854419052
-9,-15.243354052998242,1.9063187560421753,0.9158079675023193
-8,-24.68221029201881,0.25326561840796047,0.8446619314507693
-7,10.769288450562591,6.625827516979015,1.124868820999147
-6,4.812938007713768,5.487120439414368,1.0723133691808295
-5,-2.741837915137258,3.991909386705088,1.0014877690304713
-4,-5.0388596923061755,3.5045125063069227,0.9772309527979209
-3,-3.5857176613913317,3.8271341474128575,0.9937805020939491
-2,-2.8874664667066496,3.9955438921784214,1.0028771310588296
-1,-2.053818898206413,4.209051093434294,1.0148157355954044
0,-2.037803440120011,4.21360385273579,1.0150846673898792
1,-2.561797548319684,4.051749385554281,1.0051406736454933
2,-2.242458615911145,4.165430866335106,1.0125508002224115
3,-2.5812231110659614,4.02884011329311,1.0032408181668033
4,-2.550818392204112,4.044098403139389,1.004350407892981
5,-2.7109747336797665,3.943945500948672,0.9966861456140694
6,-2.7300815933300644,3.9253324718758926,0.995155397424109
7,-2.712283705983604,3.958152886107711,0.9980181924853585
8,-2.7138841918846612,3.9683540742117054,0.9989836448731573
9,-2.686411733068661,3.9329596907456903,0.995394683949986
10,-2.6719845997267018,3.9243378671868454,0.9944337112311309
11,-2.7614494889644248,3.960001863078837,0.9987513835105483
12,-2.768118260878081,3.961785543429635,0.998993176137046
13,-2.893739504099698,3.987145497873491,1.0028019324361677
14,-2.8822886365078753,3.985463508773366,1.0025109896215918
15,-2.804136245668953,3.976570497773936,1.0007524039065565
