a,x0,x1,x2
-15,0,0,0
-14,0.0036144832586684624,-0.05060276562135847,0.7084387186990185
-13,-0.18267384135114167,1.2026510611274623,0.7750604754662526
-12,-0.25245943579765096,1.6367204993513924,0.8064563910505753
-11,-0.5224834179251052,3.192393788959017,0.9232406067359675
-10,-0.5330153506751218,3.240977389140665,0.927037528516684
-9,-0.763047819902689,4.070041848831461,0.9934342719240313
-8,-0.8467680311919552,4.256518745799683,1.0089438430002933
-7,-0.7250448621235153,4.0855041322267125,0.9941732690774786
-6,-0.7852831409199035,4.128703465508554,0.9981855433692765
-5,-1.0569235644697434,4.225685328394857,1.0083297021122584
-4,-1.258398808377517,4.246003411720856,1.0115847442611323
-3,-1.545472410903609,4.234004863188559,1.012779113960838
-2,-1.526332369272514,4.23682082204629,1.0128715895589298
-1,-1.5971083977509124,4.221650334573391,1.0121176520272182
0,-1.641924786622789,4.209249214827619,1.011395039328349
1,-2.145581753418644,4.045632165389739,1.001120794533169
2,-1.938405133323323,4.126345046392947,1.0065509264707764
3,-2.249862449243995,3.9857136516394767,0.9966387601058551
4,-2.2262366973446808,3.9991143024676497,0.997640501817538
5,-2.3603930747336888,3.903796754347477,0.9901826946647987
6,-2.375297161103026,3.887328215653958,0.9888100154713017
7,-2.355110593956333,3.929370722258847,0.9925024069844806
8,-2.3567930184251074,3.94198559173825,0.9936945558947573
9,-2.3387377725031215,3.9154213648772322,0.991021087849365
10,-2.3289041009551754,3.908749655713949,0.9902882897420819
11,-2.421250559799714,3.9504043912205713,0.9952320061809251
12,-2.431448902483606,3.953483632301893,0.9956386684428437
13,-2.5609726207338936,3.9829487004045268,0.9999297668141915
14,-2.5559468967305303,3.9821172124265347,0.9997911380787371
15,-2.50641754367373,3.975769161127271,0.9985871795552274
