a,x0,x1,x2
-15,0,0,0
-14,0.003611116860269578,-0.05055563604377409,0.7077789046128373
-13,-0.018398457974648997,0.09844333942396596,0.6905491869390379
-12,-0.03290589458445391,0.18990177974685676,0.6943867224125392
-11,-0.15463957744796059,0.9159998851905895,0.7383720432437667
-10,-0.18674557922640084,1.0923287795396173,0.75072951464986
-9,-0.39801492539872285,2.152746665791599,0.8298621937369639
-8,-0.4600647897157899,2.422803211808981,0.8510436084016424
-7,-0.5628982322509158,2.8025613412889734,0.8818346646327865
-6,-0.6052011464043608,2.9243758209632364,0.8920487803301558
-5,-0.7667189767605742,3.2737334231516657,0.9222249658682417
-4,-0.8250837018692995,3.3581885983233555,0.9298017364430818
-3,-0.9750253532948361,3.491083812219721,0.9423521047793804
-2,-0.9978483791607861,3.500508959396216,0.9433514969910259
-1,-1.0925570745622515,3.5061808639455974,0.9446202765993528
0,-1.1115852639542414,3.5019322226962024,0.9444032773865402
1,-1.2278947831584681,3.450319907254155,0.9407971978404815
2,-1.1532947922379595,3.498725098284225,0.9444881710005001
3,-1.1484653733264165,3.5027579661698365,0.9448090019869997
4,-1.1080820498686865,3.546939771604021,0.9484532392449312
5,-1.0739794937089508,3.594868169786089,0.9525141614523167
6,-1.0672821816296107,3.6093725000333516,0.9537860902698363
7,-1.0328414335107163,3.746010599581862,0.9661304840223397
8,-1.034279789926218,3.7774693372926267,0.9690981341671643
9,-1.044640951108126,3.810316160508311,0.9723220342714902
10,-1.0480168319388967,3.815070256354356,0.9728165249389753
11,-1.1289425742646897,3.8896012778406015,0.9810039182610467
12,-1.1448076629529247,3.899279204834895,0.9821537653786299
13,-1.2537620265017095,3.9489796888199016,0.9885201004729769
14,-1.263642701410865,3.952251333333334,0.9889861638354214
15,-1.2872218466275804,3.958299391651578,0.9899426058061973
