a,x0,x1,x2
-15,0,0,0
-14,0.003614857652968092,-0.050608007141553286,0.708512099981746
-13,-1.028272904910543,6.886533148034272,1.2092736967935402
-12,35.259605360056455,10.534882011318736,1.278858229209412
-11,45.27726701059014,11.894850063840423,1.3243033511811708
-10,54.924065949932945,13.433164769962357,1.3852792840971777
-9,-14.190779320936407,2.096712502991114,0.9242295564562334
-8,-23.610594901619766,0.45129058616165096,0.8535733429682624
-7,10.643318809569816,6.600395108909103,1.1236449032489624
-6,4.770402326794166,5.47831342904792,1.071881785167684
-5,-2.7381389189844274,3.9927382176228665,1.0015305423607437
-4,-5.0326463490072655,3.5059536958648234,0.9773070132523478
-3,-3.5845143683461145,3.8274352736420982,0.9937971088386851
-2,-2.8868347831916688,3.9957003352599054,1.0028856970333386
-1,-2.053719450668443,4.209067667017624,1.0148163673716262
0,-2.0377285494780115,4.2136134335254845,1.0150848857629957
1,-2.561741368443858,4.051752326935489,1.005140459944664
2,-2.2424197020935632,4.165428752549503,1.012550283867523
3,-2.5811844293171333,4.028836247527471,1.00324014591908
4,-2.5507808635768594,4.044094160083021,1.0043497118235836
5,-2.7109347982532794,3.9439413792042797,0.9966854385478755
6,-2.7300412127797262,3.9253285273265766,0.9951547024202897
7,-2.7122430878729546,3.9581498283401255,0.9980175773847679
8,-2.7138435900688846,3.9683512655498836,0.9989830533097305
9,-2.68637222684905,3.932957819443655,0.9953941899740786
10,-2.671945636547848,3.92433620799617,0.9944332423234947
11,-2.761411030979197,3.9600008599469008,0.9987509852154883
12,-2.7680802541256795,3.9617846833216386,0.99899279657834
13,-2.893702186126922,3.987145089543635,1.002801608623548
14,-2.882252099462438,3.9854631945156402,1.0025106831842538
15,-2.804103136028175,3.976570464595001,1.000752160593854
